# SYNTHETIC FIXTURE DATA - invented for pipeline testing. Not real filings, people, securities or prices.
ticker,date,open,high,low,close,adj_close,volume
ZZFF,2022-06-14,106.3198,106.3698,106.3032,106.3365,106.3365,2491468
ZZFF,2022-06-15,105.7343,106.0778,105.6198,105.8488,105.8488,7751392
ZZFF,2022-06-16,106.6085,107.3123,106.3739,106.8431,106.8431,3665483
ZZFF,2022-06-17,103.1554,103.4223,103.0664,103.2443,103.2443,474971
ZZFF,2022-06-20,108.332,108.8734,108.1516,108.5125,108.5125,2647888
ZZFF,2022-06-21,106.6564,107.5446,106.3604,106.9525,106.9525,1711946
ZZFF,2022-06-22,104.1985,104.532,104.0873,104.3097,104.3097,4968672
ZZFF,2022-06-23,107.2356,107.4251,107.1725,107.2988,107.2988,5229159
ZZFF,2022-06-24,107.7189,108.7604,107.3718,108.0661,108.0661,2320692
ZZFF,2022-06-27,106.4731,106.4953,106.4657,106.4805,106.4805,6197999
ZZFF,2022-06-28,101.5696,102.4236,101.2849,101.8542,101.8542,6401220
ZZFF,2022-06-29,101.6011,101.8075,101.5323,101.6699,101.6699,850297
ZZFF,2022-06-30,98.8344,99.0402,98.7658,98.903,98.903,2084988
ZZFF,2022-07-01,100.7855,101.9173,100.4082,101.1628,101.1628,8217584
ZZFF,2022-07-04,102.5876,102.9511,102.4664,102.7087,102.7087,2250890
ZZFF,2022-07-05,103.7637,104.1242,103.6435,103.8839,103.8839,8610644
ZZFF,2022-07-06,107.5766,108.1389,107.3891,107.764,107.764,6767076
ZZFF,2022-07-07,105.0759,105.2291,105.0248,105.1269,105.1269,4110649
ZZFF,2022-07-08,105.9867,106.7806,105.7221,106.2513,106.2513,4387432
ZZFF,2022-07-11,101.8268,102.1277,101.7265,101.9271,101.9271,742963
ZZFF,2022-07-12,98.8985,99.7958,98.5994,99.1976,99.1976,5800072
ZZFF,2022-07-13,100.5519,101.1796,100.3426,100.7611,100.7611,2645146
ZZFF,2022-07-14,107.1635,107.3076,107.1155,107.2115,107.2115,968746
ZZFF,2022-07-15,103.8322,104.1436,103.7284,103.936,103.936,7660915
ZZFF,2022-07-18,108.5037,108.9173,108.3658,108.6416,108.6416,4569613
ZZFF,2022-07-19,112.3328,112.5278,112.2678,112.3978,112.3978,3030066
ZZFF,2022-07-20,112.5193,113.3578,112.2398,112.7988,112.7988,7812127
ZZFF,2022-07-21,113.5563,114.2619,113.3211,113.7915,113.7915,5243629
ZZFF,2022-07-22,117.4584,117.6212,117.4041,117.5127,117.5127,8277502
ZZFF,2022-07-25,116.2411,117.1732,115.9304,116.5518,116.5518,1232772
ZZFF,2022-07-26,114.3992,114.7359,114.287,114.5115,114.5115,4531941
ZZFF,2022-07-27,117.5443,118.1004,117.359,117.7297,117.7297,8911306
ZZFF,2022-07-28,115.7379,115.8242,115.7091,115.7667,115.7667,8236935
ZZFF,2022-07-29,119.5783,119.9592,119.4514,119.7053,119.7053,3685902
ZZFF,2022-08-01,123.0805,123.6533,122.8896,123.2715,123.2715,7176852
ZZFF,2022-08-02,122.3786,122.9282,122.1955,122.5618,122.5618,2507558
ZZFF,2022-08-03,127.7526,129.028,127.3275,128.1778,128.1778,5770947
ZZFF,2022-08-04,123.2992,124.0511,123.0485,123.5498,123.5498,3326827
ZZFF,2022-08-05,117.5358,117.617,117.5087,117.5628,117.5628,3122731
ZZFF,2022-08-08,121.3737,122.5332,120.9873,121.7602,121.7602,7374870
ZZFF,2022-08-09,121.662,121.875,121.591,121.733,121.733,2245498
ZZFF,2022-08-10,121.872,123.0938,121.4648,122.2793,122.2793,8441156
ZZFF,2022-08-11,121.5017,121.9998,121.3356,121.6677,121.6677,6875165
ZZFF,2022-08-12,121.6608,122.2269,121.4721,121.8495,121.8495,3219525
ZZFF,2022-08-15,123.6944,124.0418,123.5787,123.8102,123.8102,1782902
ZZFF,2022-08-16,118.0881,118.7351,117.8724,118.3037,118.3037,1610373
ZZFF,2022-08-17,117.3411,117.9968,117.1226,117.5597,117.5597,4111099
ZZFF,2022-08-18,114.8541,114.951,114.8218,114.8864,114.8864,4117509
ZZFF,2022-08-19,111.5271,111.7268,111.4605,111.5937,111.5937,5595654
ZZFF,2022-08-22,109.4374,109.4625,109.429,109.4458,109.4458,2208137
ZZFF,2022-08-23,105.3115,105.6998,105.1821,105.4409,105.4409,2386415
ZZFF,2022-08-24,104.7724,106.0212,104.3561,105.1887,105.1887,3105882
ZZFF,2022-08-25,105.5874,105.845,105.5015,105.6733,105.6733,8182978
ZZFF,2022-08-26,105.4012,106.1154,105.1631,105.6393,105.6393,2849986
ZZFF,2022-08-29,103.484,104.6768,103.0864,103.8816,103.8816,7561604
ZZFF,2022-08-30,98.2563,98.2694,98.252,98.2607,98.2607,1998397
ZZFF,2022-08-31,98.475,98.5585,98.4472,98.5029,98.5029,7849935
ZZFF,2022-09-01,95.7598,95.9706,95.6895,95.83,95.83,3669224
ZZFF,2022-09-02,92.1665,92.2734,92.1309,92.2022,92.2022,7296792
ZZFF,2022-09-05,91.744,91.7616,91.7382,91.7499,91.7499,6599438
ZZFF,2022-09-06,95.3304,95.9759,95.1153,95.5456,95.5456,7925061
ZZFF,2022-09-07,93.1931,93.7294,93.0143,93.3719,93.3719,7445925
ZZFF,2022-09-08,93.1106,93.1556,93.0956,93.1256,93.1256,7209601
ZZFF,2022-09-09,92.0154,92.5257,91.8453,92.1855,92.1855,6643689
ZZFF,2022-09-12,92.7611,93.7913,92.4176,93.1045,93.1045,649202
ZZFF,2022-09-13,91.6735,91.7401,91.6513,91.6957,91.6957,850068
ZZFF,2022-09-14,92.0649,92.3001,91.9866,92.1433,92.1433,695300
ZZFF,2022-09-15,91.5645,92.4621,91.2653,91.8637,91.8637,1816081
ZZFF,2022-09-16,96.8924,97.5729,96.6656,97.1192,97.1192,2965513
ZZFF,2022-09-19,96.6669,97.0966,96.5236,96.8101,96.8101,5911641
ZZFF,2022-09-20,95.5432,95.9724,95.4001,95.6863,95.6863,704809
ZZFF,2022-09-21,94.2556,94.2823,94.2468,94.2645,94.2645,2193258
ZZFF,2022-09-22,91.4349,92.369,91.1235,91.7463,91.7463,2095082
ZZFF,2022-09-23,88.0053,88.282,87.913,88.0975,88.0975,8516691
ZZFF,2022-09-26,88.4478,88.4817,88.4365,88.4591,88.4591,5638668
ZZFF,2022-09-27,90.7599,90.9148,90.7083,90.8116,90.8116,5066053
ZZFF,2022-09-28,91.7118,92.1696,91.5592,91.8644,91.8644,2752763
ZZFF,2022-09-29,92.9476,93.1984,92.864,93.0312,93.0312,7650951
ZZFF,2022-09-30,90.1403,90.1665,90.1315,90.149,90.149,560776
ZZFF,2022-10-03,93.292,93.521,93.2156,93.3683,93.3683,4063275
ZZFF,2022-10-04,95.5371,96.2059,95.3142,95.7601,95.7601,1698803
ZZFF,2022-10-05,95.2325,95.8868,95.0144,95.4506,95.4506,1303651
ZZFF,2022-10-06,96.4929,96.8093,96.3874,96.5984,96.5984,6524045
ZZFF,2022-10-07,97.2988,97.69,97.1684,97.4292,97.4292,8608894
ZZFF,2022-10-10,100.6047,100.9369,100.494,100.7154,100.7154,3971605
ZZFF,2022-10-11,101.9534,101.993,101.9403,101.9666,101.9666,1621070
ZZFF,2022-10-12,99.1456,100.1751,98.8025,99.4888,99.4888,325108
ZZFF,2022-10-13,103.8756,104.2221,103.7601,103.9911,103.9911,4894078
ZZFF,2022-10-14,105.2871,105.3494,105.2663,105.3079,105.3079,8708273
ZZFF,2022-10-17,105.981,106.793,105.7104,106.2517,106.2517,3054302
ZZFF,2022-10-18,107.3851,107.926,107.2048,107.5654,107.5654,7976585
ZZFF,2022-10-19,111.1225,111.6521,110.9459,111.299,111.299,3624949
ZZFF,2022-10-20,110.1471,110.9212,109.889,110.4051,110.4051,2096758
ZZFF,2022-10-21,113.2716,113.4595,113.209,113.3343,113.3343,3710277
ZZFF,2022-10-24,109.0201,109.2603,108.9401,109.1002,109.1002,7055091
ZZFF,2022-10-25,110.8768,111.3518,110.7184,111.0351,111.0351,7466575
ZZFF,2022-10-26,114.145,114.8345,113.9152,114.3748,114.3748,2794918
ZZFF,2022-10-27,118.2103,118.921,117.9733,118.4472,118.4472,3936460
ZZFF,2022-10-28,115.9766,116.6439,115.7542,116.1991,116.1991,8740036
ZZFF,2022-10-31,114.3277,115.1377,114.0578,114.5977,114.5977,4616973
ZZFF,2022-11-01,115.8348,116.2706,115.6895,115.98,115.98,3107570
ZZFF,2022-11-02,112.9111,113.9041,112.5801,113.2421,113.2421,3237127
ZZFF,2022-11-03,110.931,111.2754,110.8162,111.0458,111.0458,8841718
ZZFF,2022-11-04,112.61,112.7957,112.5481,112.6719,112.6719,4977562
ZZFF,2022-11-07,115.5757,115.6017,115.567,115.5843,115.5843,5260371
ZZFF,2022-11-08,116.8393,117.0786,116.7595,116.9191,116.9191,1336209
ZZFF,2022-11-09,115.5363,116.073,115.3574,115.7152,115.7152,6490472
ZZFF,2022-11-10,119.0713,119.779,118.8354,119.3072,119.3072,3508746
ZZFF,2022-11-11,117.2004,118.0273,116.9248,117.4761,117.4761,8646757
ZZFF,2022-11-14,114.044,114.8228,113.7844,114.3036,114.3036,464651
ZZFF,2022-11-15,116.0481,116.1083,116.028,116.0682,116.0682,8439076
ZZFF,2022-11-16,119.212,119.5011,119.1156,119.3084,119.3084,765839
ZZFF,2022-11-17,119.9029,120.3403,119.7571,120.0487,120.0487,8555597
ZZFF,2022-11-18,123.1901,123.6161,123.0481,123.3321,123.3321,6399026
ZZFF,2022-11-21,123.4836,123.7417,123.3976,123.5696,123.5696,8315520
ZZFF,2022-11-22,120.1554,120.367,120.0848,120.2259,120.2259,6519376
ZZFF,2022-11-23,126.1386,126.3931,126.0537,126.2234,126.2234,3022082
ZZFF,2022-11-24,130.4546,130.9439,130.2915,130.6177,130.6177,7048758
ZZFF,2022-11-25,129.4812,129.67,129.4182,129.5441,129.5441,8303541
ZZFF,2022-11-28,131.0433,131.5096,130.8878,131.1987,131.1987,908986
ZZFF,2022-11-29,134.187,135.7362,133.6706,134.7034,134.7034,7956520
ZZFF,2022-11-30,135.7983,136.2643,135.643,135.9536,135.9536,6499920
ZZFF,2022-12-01,138.0596,138.4012,137.9457,138.1735,138.1735,396226
ZZFF,2022-12-02,138.2315,138.6776,138.0828,138.3802,138.3802,6519264
ZZFF,2022-12-05,133.4166,133.4782,133.3961,133.4371,133.4371,3794521
ZZFF,2022-12-06,130.1841,130.3524,130.128,130.2402,130.2402,5289448
ZZFF,2022-12-07,134.5425,134.8832,134.4289,134.6561,134.6561,4865012
ZZFF,2022-12-08,134.5615,134.6657,134.5268,134.5963,134.5963,1484717
ZZFF,2022-12-09,137.5162,138.1637,137.3003,137.732,137.732,8574960
ZZFF,2022-12-12,137.596,137.8296,137.5181,137.6738,137.6738,2838015
ZZFF,2022-12-13,139.9302,140.4457,139.7584,140.102,140.102,2024684
ZZFF,2022-12-14,147.1238,147.1408,147.1181,147.1295,147.1295,1043562
ZZFF,2022-12-15,148.6729,149.3357,148.452,148.8938,148.8938,2302210
ZZFF,2022-12-16,145.3564,146.0095,145.1388,145.5741,145.5741,859855
ZZFF,2022-12-19,144.7035,145.7667,144.3491,145.0579,145.0579,3215856
ZZFF,2022-12-20,139.741,140.7216,139.4141,140.0678,140.0678,7081614
ZZFF,2022-12-21,146.2675,147.1575,145.9709,146.5642,146.5642,6758625
ZZFF,2022-12-22,144.3635,144.7436,144.2368,144.4902,144.4902,1317198
ZZFF,2022-12-23,136.1556,137.9484,135.558,136.7532,136.7532,7104183
ZZFF,2022-12-26,134.6024,135.0866,134.441,134.7638,134.7638,3644412
ZZFF,2022-12-27,134.1955,134.3316,134.1502,134.2409,134.2409,4223608
ZZFF,2022-12-28,135.7398,136.2353,135.5747,135.905,135.905,7905912
ZZFF,2022-12-29,136.2411,137.9625,135.6673,136.8149,136.8149,5460810
ZZFF,2022-12-30,145.0511,145.9523,144.7507,145.3515,145.3515,8733649
ZZFF,2023-01-02,147.7951,148.9825,147.3993,148.1909,148.1909,4208826
ZZFF,2023-01-03,147.2852,147.7531,147.1292,147.4412,147.4412,542615
ZZFF,2023-01-04,151.2938,152.058,151.039,151.5485,151.5485,6620818
ZZFF,2023-01-05,142.6132,143.2026,142.4167,142.8096,142.8096,4236753
ZZFF,2023-01-06,143.8117,144.1404,143.7022,143.9213,143.9213,1894510
ZZFF,2023-01-09,143.6752,144.6716,143.3431,144.0074,144.0074,5230168
ZZFF,2023-01-10,144.2039,145.4814,143.7781,144.6298,144.6298,1024369
ZZFF,2023-01-11,143.3781,144.9772,142.845,143.9111,143.9111,6733742
ZZFF,2023-01-12,139.9119,140.5043,139.7144,140.1094,140.1094,7102357
ZZFF,2023-01-13,137.5606,137.7149,137.5091,137.612,137.612,7205168
ZZFF,2023-01-16,137.1835,137.2466,137.1625,137.2045,137.2045,2116630
ZZFF,2023-01-17,137.9871,139.3381,137.5368,138.4374,138.4374,4282200
ZZFF,2023-01-18,134.1733,134.2638,134.1432,134.2035,134.2035,6680710
ZZFF,2023-01-19,133.2431,133.4404,133.1773,133.3089,133.3089,7000902
ZZFF,2023-01-20,138.84,140.9058,138.1514,139.5286,139.5286,1087495
ZZFF,2023-01-23,138.928,139.9506,138.5871,139.2689,139.2689,6504668
ZZFF,2023-01-24,130.6627,130.9432,130.5692,130.7562,130.7562,1434288
ZZFF,2023-01-25,132.061,132.7049,131.8463,132.2756,132.2756,5835283
ZZFF,2023-01-26,129.6986,129.7535,129.6803,129.7169,129.7169,3119636
ZZFF,2023-01-27,128.9063,129.5834,128.6806,129.132,129.132,7934331
ZZFF,2023-01-30,132.1486,132.1749,132.1399,132.1574,132.1574,7772105
ZZFF,2023-01-31,134.2003,134.8002,134.0004,134.4003,134.4003,6323362
ZZFF,2023-02-01,136.1406,136.886,135.8921,136.3891,136.3891,6437756
ZZFF,2023-02-02,134.6848,135.0289,134.5701,134.7995,134.7995,1842596
ZZFF,2023-02-03,130.5234,130.8138,130.4265,130.6202,130.6202,4695883
ZZFF,2023-02-06,128.8002,129.0332,128.7225,128.8779,128.8779,823745
ZZFF,2023-02-07,132.1117,132.3063,132.0468,132.1765,132.1765,6773388
ZZFF,2023-02-08,132.5698,132.7596,132.5065,132.6331,132.6331,3298110
ZZFF,2023-02-09,126.8429,127.5478,126.6079,127.0779,127.0779,4446443
ZZFF,2023-02-10,126.7929,127.5862,126.5284,127.0573,127.0573,6091491
ZZFF,2023-02-13,125.6526,126.5515,125.353,125.9522,125.9522,8227150
ZZFF,2023-02-14,126.095,126.2607,126.0398,126.1503,126.1503,5382156
ZZFF,2023-02-15,127.3586,128.2732,127.0537,127.6635,127.6635,5153398
ZZFF,2023-02-16,122.4529,123.3041,122.1692,122.7367,122.7367,3832421
ZZFF,2023-02-17,122.9027,124.1394,122.4905,123.3149,123.3149,3369519
ZZFF,2023-02-20,122.8183,123.3078,122.6551,122.9815,122.9815,5283683
ZZFF,2023-02-21,123.6927,125.1898,123.1936,124.1917,124.1917,5942219
ZZFF,2023-02-22,125.2015,125.6364,125.0565,125.3465,125.3465,6580742
ZZFF,2023-02-23,126.8395,126.8605,126.8325,126.8465,126.8465,415098
ZZFF,2023-02-24,128.1873,128.6203,128.043,128.3316,128.3316,5139204
ZZFF,2023-02-27,118.044,118.1503,118.0086,118.0795,118.0795,7131596
ZZFF,2023-02-28,114.8685,115.3749,114.6997,115.0373,115.0373,1740592
ZZFF,2023-03-01,113.9896,114.5318,113.8089,114.1703,114.1703,4131896
ZZFF,2023-03-02,111.6305,112.263,111.4197,111.8414,111.8414,5899758
ZZFF,2023-03-03,108.4492,109.6312,108.0551,108.8432,108.8432,4219821
ZZFF,2023-03-06,108.5943,108.6404,108.5789,108.6097,108.6097,8221905
ZZFF,2023-03-07,114.4304,114.5495,114.3908,114.4701,114.4701,6938514
ZZFF,2023-03-08,112.4462,113.7541,112.0103,112.8822,112.8822,1657497
ZZFF,2023-03-09,115.2555,115.5262,115.1652,115.3457,115.3457,7383293
ZZFF,2023-03-10,116.5973,116.6373,116.5839,116.6106,116.6106,5130381
ZZFF,2023-03-13,113.5192,114.6448,113.144,113.8944,113.8944,5047904
ZZFF,2023-03-14,110.2066,110.2468,110.1932,110.22,110.22,4599970
ZZFF,2023-03-15,110.1872,111.4708,109.7594,110.6151,110.6151,3496267
ZZFF,2023-03-16,104.1532,104.9573,103.8852,104.4212,104.4212,6464516
ZZFF,2023-03-17,106.0088,106.3376,105.8992,106.1184,106.1184,4127726
ZZFF,2023-03-20,105.4622,106.074,105.2582,105.6661,105.6661,2060040
ZZFF,2023-03-21,110.8041,111.1693,110.6824,110.9258,110.9258,6687532
ZZFF,2023-03-22,108.839,108.8393,108.8389,108.8391,108.8391,3724917
ZZFF,2023-03-23,109.1009,109.2828,109.0403,109.1615,109.1615,4887247
ZZFF,2023-03-24,112.0722,112.2036,112.0283,112.116,112.116,6712108
ZZFF,2023-03-27,117.2299,118.5884,116.7771,117.6828,117.6828,345689
ZZFF,2023-03-28,121.3067,121.5208,121.2354,121.3781,121.3781,8693531
ZZFF,2023-03-29,116.0482,116.4212,115.9239,116.1725,116.1725,8896783
ZZFF,2023-03-30,114.0098,114.1094,113.9766,114.043,114.043,7035547
ZZFF,2023-03-31,116.2419,117.3794,115.8628,116.6211,116.6211,1650933
ZZFF,2023-04-03,120.3229,120.4386,120.2843,120.3614,120.3614,5166395
ZZFF,2023-04-04,120.8318,121.8752,120.484,121.1796,121.1796,7204816
ZZFF,2023-04-05,123.6005,123.9038,123.4994,123.7016,123.7016,7541431
ZZFF,2023-04-06,120.1036,121.0435,119.7903,120.4169,120.4169,1715542
ZZFF,2023-04-07,117.2346,117.6107,117.1092,117.36,117.36,7129095
ZZFF,2023-04-10,114.9589,115.1634,114.8907,115.027,115.027,6739893
ZZFF,2023-04-11,115.3795,115.7408,115.2591,115.5,115.5,5663678
ZZFF,2023-04-12,113.3433,113.8057,113.1891,113.4974,113.4974,8406014
ZZFF,2023-04-13,107.8428,107.9035,107.8226,107.8631,107.8631,5759732
ZZFF,2023-04-14,112.1905,113.2668,111.8317,112.5492,112.5492,1268296
ZZFF,2023-04-17,109.9819,110.1338,109.9313,110.0325,110.0325,4660219
ZZFF,2023-04-18,110.6689,111.0524,110.541,110.7967,110.7967,2736410
ZZFF,2023-04-19,112.1584,112.4584,112.0584,112.2584,112.2584,2372441
ZZFF,2023-04-20,106.2598,107.4798,105.8531,106.6664,106.6664,1440064
ZZFF,2023-04-21,107.174,107.601,107.0317,107.3164,107.3164,3272475
ZZFF,2023-04-24,109.518,110.257,109.2716,109.7643,109.7643,7829460
ZZFF,2023-04-25,110.1521,110.2339,110.1248,110.1794,110.1794,2782927
ZZFF,2023-04-26,109.0708,109.6959,108.8625,109.2792,109.2792,5791808
ZZFF,2023-04-27,111.2991,111.3349,111.2872,111.311,111.311,3145312
ZZFF,2023-04-28,116.4647,116.921,116.3126,116.6168,116.6168,2949881
ZZFF,2023-05-01,120.0049,121.0779,119.6472,120.3626,120.3626,2155690
ZZFF,2023-05-02,121.1491,122.1934,120.8011,121.4972,121.4972,2887201
ZZFF,2023-05-03,124.2223,124.3783,124.1704,124.2743,124.2743,4737325
ZZFF,2023-05-04,125.4146,125.4904,125.3893,125.4399,125.4399,3727377
ZZFF,2023-05-05,126.1867,126.7159,126.0103,126.3631,126.3631,1163107
ZZFF,2023-05-08,125.521,125.9577,125.3754,125.6666,125.6666,2931231
ZZFF,2023-05-09,124.3821,124.521,124.3358,124.4284,124.4284,1670397
ZZFF,2023-05-10,123.6578,124.1894,123.4805,123.835,123.835,8661908
ZZFF,2023-05-11,124.2148,125.0401,123.9397,124.4899,124.4899,4135505
ZZFF,2023-05-12,123.733,124.9617,123.3234,124.1426,124.1426,8876220
ZZFF,2023-05-15,118.8728,118.9387,118.8508,118.8948,118.8948,5509944
ZZFF,2023-05-16,116.5412,117.9392,116.0753,117.0072,117.0072,8663618
ZZFF,2023-05-17,115.6408,116.9832,115.1933,116.0883,116.0883,6954308
ZZFF,2023-05-18,116.3209,117.2964,115.9957,116.6461,116.6461,1314827
ZZFF,2023-05-19,114.3676,115.8027,113.8892,114.8459,114.8459,5905612
ZZFF,2023-05-22,114.6509,115.0885,114.505,114.7968,114.7968,663775
ZZFF,2023-05-23,117.9314,118.2622,117.8211,118.0417,118.0417,5166020
ZZFF,2023-05-24,116.928,117.3808,116.7771,117.079,117.079,751988
ZZFF,2023-05-25,113.9237,114.0452,113.8831,113.9642,113.9642,8280653
ZZFF,2023-05-26,116.5097,117.5609,116.1593,116.8601,116.8601,1021286
ZZFF,2023-05-29,114.0003,114.1281,113.9576,114.0429,114.0429,1361581
ZZFF,2023-05-30,113.8558,114.3966,113.6755,114.036,114.036,3962009
ZZFF,2023-05-31,114.1876,114.6686,114.0273,114.3479,114.3479,6890659
ZZFF,2023-06-01,111.5232,112.0236,111.3564,111.69,111.69,4399622
ZZFF,2023-06-02,111.609,112.7492,111.229,111.9891,111.9891,6365235
ZZFF,2023-06-05,113.6989,114.418,113.4593,113.9386,113.9386,3439367
ZZFF,2023-06-06,114.872,115.1282,114.7866,114.9574,114.9574,996543
ZZFF,2023-06-07,112.7838,113.1233,112.6706,112.897,112.897,2730610
ZZFF,2023-06-08,108.8188,109.0358,108.7465,108.8911,108.8911,1296435
ZZFF,2023-06-09,112.3266,112.5406,112.2552,112.3979,112.3979,7457887
ZZFF,2023-06-12,111.0943,112.0568,110.7734,111.4151,111.4151,7872413
ZZFF,2023-06-13,112.6415,114.0671,112.1663,113.1167,113.1167,2158158
ZZFF,2023-06-14,112.4037,113.2257,112.1297,112.6777,112.6777,6657708
ZZFF,2023-06-15,113.4817,113.8044,113.3741,113.5893,113.5893,4799543
ZZFF,2023-06-16,115.1577,115.6113,115.0065,115.3089,115.3089,5570622
ZZFF,2023-06-19,112.5842,113.3895,112.3158,112.8527,112.8527,4047260
ZZFF,2023-06-20,112.9724,113.6685,112.7403,113.2044,113.2044,3321558
ZZFF,2023-06-21,108.5862,108.8,108.5149,108.6575,108.6575,775433
ZZFF,2023-06-22,105.3695,105.701,105.259,105.48,105.48,7119985
ZZFF,2023-06-23,106.794,107.1156,106.6868,106.9012,106.9012,8308183
ZZFF,2023-06-26,107.4863,107.6212,107.4414,107.5313,107.5313,6252411
ZZFF,2023-06-27,102.4953,103.7623,102.073,102.9177,102.9177,4595370
ZZFF,2023-06-28,103.1061,103.5286,102.9653,103.2469,103.2469,1278212
ZZFF,2023-06-29,102.2284,102.3793,102.1781,102.2787,102.2787,6622228
ZZFF,2023-06-30,104.7587,104.7984,104.7455,104.772,104.772,7740623
ZZFF,2023-07-03,101.3961,101.7942,101.2634,101.5288,101.5288,303648
ZZFF,2023-07-04,98.7225,99.6967,98.3978,99.0473,99.0473,1123432
ZZFF,2023-07-05,97.5892,98.286,97.3569,97.8215,97.8215,307227
ZZFF,2023-07-06,98.8402,99.1767,98.7281,98.9524,98.9524,1800662
ZZFF,2023-07-07,102.332,102.4212,102.3023,102.3618,102.3618,6137873
ZZFF,2023-07-10,102.5046,104.1259,101.9642,103.045,103.045,837836
ZZFF,2023-07-11,96.9422,97.0697,96.8996,96.9847,96.9847,1971640
ZZFF,2023-07-12,95.0284,95.6905,94.8077,95.2491,95.2491,7666817
ZZFF,2023-07-13,94.6541,94.9992,94.5391,94.7691,94.7691,565721
ZZFF,2023-07-14,95.6198,95.6879,95.5971,95.6425,95.6425,2120244
ZZFF,2023-07-17,94.8712,96.0261,94.4862,95.2562,95.2562,8708597
ZZFF,2023-07-18,91.888,92.1147,91.8124,91.9635,91.9635,4357076
ZZFF,2023-07-19,91.5265,92.0582,91.3492,91.7037,91.7037,4242343
ZZFF,2023-07-20,90.2719,91.2026,89.9617,90.5821,90.5821,2371091
ZZFF,2023-07-21,89.8372,89.8816,89.8224,89.852,89.852,2032896
ZZFF,2023-07-24,90.9652,91.2107,90.8834,91.0471,91.0471,8163951
ZZFF,2023-07-25,90.4635,90.5588,90.4317,90.4952,90.4952,8487697
ZZFF,2023-07-26,87.1307,87.3643,87.0528,87.2086,87.2086,6725833
ZZFF,2023-07-27,89.4712,89.4919,89.4643,89.4781,89.4781,2499648
ZZFF,2023-07-28,90.6969,90.9185,90.6231,90.7708,90.7708,8993120
ZZFF,2023-07-31,88.4129,88.9192,88.2441,88.5817,88.5817,2500834
ZZFF,2023-08-01,87.8297,88.0406,87.7594,87.9,87.9,3009831
ZZFF,2023-08-02,84.7459,85.0534,84.6434,84.8484,84.8484,1752266
ZZFF,2023-08-03,86.2061,86.3267,86.1659,86.2463,86.2463,4314671
ZZFF,2023-08-04,83.8131,83.9402,83.7707,83.8554,83.8554,7901180
ZZFF,2023-08-07,82.8979,83.5065,82.695,83.1007,83.1007,1268854
ZZFF,2023-08-08,83.9298,83.9956,83.9079,83.9518,83.9518,3823636
ZZFF,2023-08-09,82.7435,82.7532,82.7402,82.7467,82.7467,5335309
ZZFF,2023-08-10,80.0152,80.3447,79.9053,80.125,80.125,6054680
ZZFF,2023-08-11,81.6279,82.0876,81.4747,81.7811,81.7811,4584179
ZZFF,2023-08-14,79.474,79.6912,79.4016,79.5464,79.5464,7055657
ZZFF,2023-08-15,79.6974,80.3421,79.4824,79.9123,79.9123,1774345
ZZFF,2023-08-16,80.0209,80.4382,79.8818,80.16,80.16,7420402
ZZFF,2023-08-17,78.1951,78.5346,78.082,78.3083,78.3083,4008352
ZZFF,2023-08-18,76.7647,76.8377,76.7403,76.789,76.789,734098
ZZFF,2023-08-21,73.3153,74.0634,73.0659,73.5646,73.5646,7300829
ZZFF,2023-08-22,75.0662,75.4894,74.9252,75.2073,75.2073,2405822
ZZFF,2023-08-23,74.2715,74.7855,74.1002,74.4429,74.4429,2714024
ZZFF,2023-08-24,75.0845,75.215,75.0411,75.128,75.128,7904553
ZZFF,2023-08-25,74.8115,75.605,74.547,75.076,75.076,1115308
ZZFF,2023-08-28,73.652,73.9103,73.5658,73.7381,73.7381,8746949
ZZFF,2023-08-29,76.6748,77.2514,76.4826,76.867,76.867,7650352
ZZFF,2023-08-30,75.0898,75.6209,74.9127,75.2668,75.2668,8779378
ZZFF,2023-08-31,76.7243,76.7567,76.7135,76.7351,76.7351,1648518
ZZFF,2023-09-01,75.4331,76.0581,75.2247,75.6414,75.6414,7110128
ZZFF,2023-09-04,72.5461,72.8726,72.4373,72.6549,72.6549,5691388
ZZFF,2023-09-05,74.5246,74.6824,74.472,74.5772,74.5772,3383470
ZZFF,2023-09-06,73.7367,74.3112,73.5451,73.9282,73.9282,2039943
ZZFF,2023-09-07,74.188,74.7609,73.997,74.379,74.379,2370541
ZZFF,2023-09-08,71.2715,71.5406,71.1818,71.3612,71.3612,962733
ZZFF,2023-09-11,70.6584,71.1326,70.5003,70.8164,70.8164,2313196
ZZFF,2023-09-12,71.8587,72.2819,71.7177,71.9998,71.9998,2103574
ZZFF,2023-09-13,72.9753,73.3172,72.8613,73.0893,73.0893,1009167
ZZFF,2023-09-14,69.6959,69.8987,69.6283,69.7635,69.7635,7075432
ZZFF,2023-09-15,69.8274,69.99,69.7732,69.8816,69.8816,4204276
ZZFF,2023-09-18,71.8184,72.4532,71.6068,72.03,72.03,7717272
ZZFF,2023-09-19,69.8218,70.4546,69.6109,70.0327,70.0327,3300003
ZZFF,2023-09-20,68.9153,69.4009,68.7535,69.0772,69.0772,1274725
ZZFF,2023-09-21,69.5919,70.2743,69.3644,69.8193,69.8193,1212918
ZZFF,2023-09-22,74.4436,74.6392,74.3784,74.5088,74.5088,3566343
ZZFF,2023-09-25,74.7383,75.1637,74.5965,74.8801,74.8801,5629021
ZZFF,2023-09-26,74.041,74.7385,73.8085,74.2735,74.2735,613986
